 ,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
577,577,hollyburn house,marine dr,West Vancouver,bc,V7V4V5,,,,,No,,49.3299082,-123.167157
578,578,holmberg house hospice,marshall rd,Abbotsford,bc,V2S1J7,,,,,No,,49.0381016,-122.316119
579,579,homewood ravensview,mctavish rd,North Saanich,bc,V8L3Y3,,,,,No,,48.625121,-123.43954
580,580,hoover rd. home,hoover rd,Strathcona D (Oyster Bay - Buttle Lake),bc,V9W1C5,,,,,No,,49.87363,-125.14242
581,581,horizon house,mcleod court,Richmond,bc,V6X3L3,,,,,No,,49.1934432,-123.1089233
582,582,house 4,72 st,Delta,bc,V4K3N2,,,,,No,,49.071478,-123.023601
583,583,houston health centre,14 st,Houston,bc,V0J1Z0,,,,,No,,54.396218,-126.65281
584,584,hunter park residence,45a ave,Langley,bc,V3A8C7,,,,,No,,49.0848919,-122.669698
585,585,hylan home,hylan ave,Abbotsford,bc,V2T1S8,,,,,No,,49.0486682,-122.3317257
586,586,inglewood care centre,inglewood ave,West Vancouver,bc,V7T1X5,,,,,No,,49.3354367,-123.1356688
587,587,innervisions recovery society - 2,prairie ave,Port Coquitlam,bc,V3B1V5,,,,,No,,49.2714141,-122.7678473
588,588,innervisions recovery society hannah house,laity st,Maple Ridge,bc,V2X5A6,,,,,No,,49.2202573,-122.6312954
589,589,irecover okanagan,school rd,Coldstream,bc,V1B3C7,,,,,No,,50.2331663,-119.1081637
590,590,irene thomas hospice,clarence taylor cres,Delta,bc,V4K4L8,,,,,No,,49.086884,-123.060087
591,591,island health,,Victoria,bc,V8R1J8,,,,,No,,NA,NA
592,592,island view place,e saanich rd,Central Saanich,bc,V8M1Y3,,,,,No,,48.572876,-123.40306
593,593,island way group home,burlwood pl,Nanaimo,bc,V9T4N2,,,,,No,,49.198202,-124.00326
594,594,jackman manor,28 ave,Langley,bc,V4W3L9,,,,,No,,49.0538233,-122.4630403
595,595,jackson house,,Ashcroft,bc,V0K1A0,,,,,No,,NA,NA
596,596,james bay care centre,simcoe st,Victoria,bc,V8V1L2,,,,,No,,48.4173083,-123.376914
597,597,jans place,49a ave,Langley,bc,V3A3S3,,,,,No,,49.092332999999996,-122.660147
598,598,jasper crescent care home,jasper cres,Vancouver,bc,V5P3T2,,,,,No,,49.212233,-123.0665302
599,599,jedburgh group home,jedburgh rd,View Royal,bc,V9B1K7,,,,,No,,48.4582572,-123.4424864
600,600,jeffree home,jeffree rd,Central Saanich,bc,V8M1K5,,,,,No,,48.601164,-123.4222562
601,601,jersey road home,jersey rd,Saanich,bc,V8Y2G9,,,,,No,,48.525563,-123.37238
602,602,jesmar place group home,jesmar pl,Campbell River,bc,V9W5J9,,,,,No,,50.005402,-125.2443005
603,603,jinglepot residence,jingle pot rd,Nanaimo,bc,V9T5P5,,,,,No,,49.204912,-124.02575
604,604,joseph creek care village,willowbrook dr n,Cranbrook,bc,V1C0A5,,,,,No,,49.5268727,-115.7460108
605,605,journeys,e 2 ave,Vancouver,bc,V5M1G5,,,,,No,,49.2682035,-123.0330655
606,606,joyce avenue residence,joyce avenue,Powell River,bc,V8A2Z5,,,,,No,,49.8240786,-124.5201111
607,607,jubilee house,4 ave n,Williams Lake,bc,V2G2C8,,,,,No,,52.130257,-122.1412297
608,608,juniper place group home,42 ave,Vernon,bc,V1T3J9,,,,,No,,50.2729382,-119.2801154
609,609,kaigo senior living group — creekside landing,,Vernon,bc,V1H1M3,,,,,No,,NA,NA
610,610,kaigo senior living group — fraserview,,Vancouver,bc,V7A1H2,,,,,No,,NA,NA
611,611,kaigo senior living group — heritage square,,Vernon,bc,V1T4X7,,,,,No,,NA,NA
612,612,kaigo senior living group — mission creek landing,,Kelowna,bc,V1W2R5,,,,,No,,NA,NA
613,613,kaigo senior living group — valleyhaven,,Chilliwack,bc,V2P1M2,,,,,No,,NA,NA
614,614,kaitlyn's way home,kaitlyns way,Nanaimo,bc,V9T5W1,,,,,No,,49.2132522,-124.0369539
615,615,kalum home,kalum st,Terrace,bc,V8G4B1,,,,,No,,54.520231,-128.58705
616,616,kamloops seniors village,hugh allan dr,Kamloops,bc,V1S2B3,,,,,No,,50.6499607,-120.3729788
617,617,kaspar house,w 19 st,North Vancouver,bc,V7M1X7,,,,,No,,49.3260053,-123.0797408
618,618,keary street home,keary st,New Westminster,bc,V3L3L2,,,,,No,,49.225832,-122.8937034
619,619,keeping house,jingle pot rd,Nanaimo,bc,V9R6W2,,,,,No,,49.171867,-123.99782
620,620,kennedy home,kennedy st,Nanaimo,bc,V9R2J4,,,,,No,,49.161191,-123.95355
621,621,kerrstead place,kerrstead pl,North Vancouver,bc,V7J3T4,,,,,No,,49.3381035,-123.0302386
622,622,kerrywood house,kerrywood cres,Burnaby,bc,V5A2G1,,,,,No,,49.2484798,-122.9381034
623,623,khyaht ayahm,phyllis rd,North Vancouver,bc,V7K2T7,,,,,No,,49.3445718,-123.0237407
624,624,kilmer house,kilmer road,North Vancouver,bc,V7K1R2,,,,,No,,49.3463884,-123.0341251
625,625,kimbelee place,96 ave,Surrey,bc,V3V7K6,,,,,No,,49.177418,-122.864118
626,626,kimberley special care home,2 ave,Kimberley,bc,V1A2Z6,,,,,No,,49.6899979,-115.9896466
627,627,king edward house,e king edward ave,Vancouver,bc,V5V2E4,,,,,No,,49.2483529,-123.0870448
628,628,kingfisher place,crystal drive,Vernon,bc,V1T8V5,,,,,No,,50.2761527,-119.2445371
629,629,kinghaven treatment centre,king rd,Abbotsford,bc,V2T6C2,,,,,No,,49.0307485,-122.358792
630,630,kings house,164 st,Surrey,bc,V4N1E5,,,,,No,,49.157599,-122.767254
631,631,kinsmen lodge,137a st,Surrey,bc,V3T4H9,,,,,No,,49.1777346,-122.8417995
632,632,kinsmen place lodge,,Surrey,bc,V3T4H9,,,,,No,,NA,NA
633,633,kinvillage,10 ave,Delta,bc,V4M3X8,,,,,No,,49.0214852,-123.073648
634,634,kinvillage west court,,Delta,bc,V4M3X8,,,,,No,,NA,NA
635,635,kiwanis care centre,clute st,New Westminster,bc,V3L1Z5,,,,,No,,49.2232118,-122.9150878
636,636,kiwanis care centre new westminster,,New Westminster,bc,V3L1Z5,,,,,No,,NA,NA
637,637,kiwanis care centre north vancouver,,North Vancouver,bc,V7H3A5,,,,,No,,NA,NA
638,638,kiwanis lodge,,Nanaimo,bc,V9S5Y1,,,,,No,,NA,NA
639,639,kiwanis village lodge,kiwanis cres,Nanaimo,bc,V9S5Y1,,,,,No,,49.186109,-123.96893
640,640,knutsford group home,merritt princeton highway 5a,Thompson-Nicola L (Grasslands),bc,V0E2A0,,,,,No,,50.603467,-120.3104439
641,641,kootenay columbia house,10 ave,Castlegar,bc,V1N1Y4,,,,,No,,49.3279645,-117.6630835
642,642,kootenay street village,kootenay st n,Cranbrook,bc,V1C3T9,,,,,No,,49.5183259,-115.758538
643,643,kopernik lodge,rosemont dr,Vancouver,bc,V5S2C9,,,,,No,,49.21522,-123.039
644,644,la rosa de matsqui,huntingdon rd,Abbotsford,bc,V4X1A8,,,,,No,,49.017373,-122.428874
645,645,ladner 1,westminster ave,Delta,bc,V4K2J4,,,,,No,,49.099275,-123.0760699
646,646,lake country lodge,konschuh road,Lake Country,bc,V4V2M2,,,,,No,,50.029143500000004,-119.3984578
647,647,lake country lodge ltd.,,,bc,V4V2M2,,,,,No,,NA,NA
648,648,lakes road home,lakes rd,North Cowichan,bc,V9L4S6,,,,,No,,48.798968,-123.69182
649,649,lakeside house,gladstone st,Vancouver,bc,V5N4Y8,,,,,No,,49.250461,-123.0604877
650,650,lakeview lodge,butt road,Tsinstikeptum  9,bc,V4T3L3,,,,,No,,49.8370173,-119.6237769
651,651,lamton home,middleton way,Coldstream,bc,V1B2V5,,,,,No,,50.2318418,-119.2547159
652,652,lands end home,lands end rd,North Saanich,bc,V8L5J2,,,,,No,,48.68585,-123.41694
653,653,langley gardens,202 st,Langley,bc,V1M4A7,,,,,No,,49.1663494,-122.6609691
654,654,langley lodge,204 st,Langley,bc,V3A5M9,,,,,No,,49.1015673,-122.6573035
655,655,langley memorial hospital residential services,,Langley,bc,V3A4H4,,,,,No,,NA,NA
656,656,langton road,langton rd,Richmond,bc,V7C4B4,,,,,No,,49.1570209,-123.1606944
657,657,lannan road residence,lannan rd,Comox Valley B (Lazo North),bc,V9M3Z6,,,,,No,,49.7086633,-124.9362404
658,658,larkin house,larkin ave,Port Coquitlam,bc,V3B2H8,,,,,No,,49.277786,-122.7851203
659,659,larkspur house,larkspur ave,Port Coquitlam,bc,V3B1G7,,,,,No,,49.2660077,-122.7510197
660,660,last door recovery centre,8 st,New Westminster,bc,V3M3R3,,,,,No,,49.2078235,-122.9191564
661,661,laurel place,,Surrey,bc,V3T4H9,,,,,No,,NA,NA
662,662,laurel place care centre,137a st,Surrey,bc,V3T4H9,,,,,No,,49.1784188,-122.8417804
663,663,laurel place hospice,137a st,Surrey,bc,V3T4H9,,,,,No,,49.1784188,-122.8417804
664,664,leaside place,e 64 ave,Vancouver,bc,V5P2M9,,,,,No,,49.2121813,-123.068935
665,665,leonard place,leonard pl,Prince George,bc,V2M6Z5,,,,,No,,53.938608,-122.81031
666,666,lindsay home,lindsay st,Saanich,bc,V8Z3E1,,,,,No,,48.4911471,-123.3952548
667,667,lisgar residence,lisgar cres,Prince George,bc,V2N1C4,,,,,No,,53.897987,-122.79234
668,668,"little mountain manor, inc.",little mountain rd,Nanaimo F,bc,V9P2C3,,,,,No,,49.298621,-124.33023
669,669,little mountain place,e 36 ave,Vancouver,bc,V5W3Z4,,,,,No,,49.2376636,-123.0998532
670,670,little mountain residential care and housing society — adanac park lodge,,Vancouver,bc,V5K4T2,,,,,No,,NA,NA
671,671,little mountain residential care and housing society — little mountain place,,Vancouver,bc,V5W3Z4,,,,,No,,NA,NA
672,672,loraine avenue,loraine ave,North Vancouver,bc,V7R4B8,,,,,No,,49.3445873,-123.1065884
673,673,louis brier home,w 41 ave,Vancouver,bc,V6M1W9,,,,,No,,49.23448,-123.129
674,674,louis brier home and hospital,,Vancouver,bc,V6M1W9,,,,,No,,NA,NA
675,675,louis brier hospital,w 41 ave,Vancouver,bc,V6M1W9,,,,,No,,49.2340705,-123.1293368
676,676,lucas home,lucas ave,Saanich,bc,V8X4M7,,,,,No,,48.477997,-123.373936
677,677,luther court,cedar hill x rd,Saanich,bc,V8P5M1,,,,,No,,48.4619202,-123.3364271
678,678,luxton home,luxton rd,Langford,bc,V9C0K6,,,,,No,,48.419041,-123.5341518
679,679,lynn valley care centre,lynn valley road,North Vancouver,bc,V7J1Z8,,,,,No,,49.33396,-123.045
680,680,lynn valley house,lynn valley road,North Vancouver,bc,V7J2B1,,,,,No,,49.340396,-123.0310686
681,681,lynn valley lodge,,North Vancouver,bc,V7J1Z8,,,,,No,,NA,NA
682,682,lynndale lodge,10 ave sw,Salmon Arm,bc,V1E3B5,,,,,No,,50.6919774,-119.340954
683,683,m.s.a. manor,gladwin rd,Abbotsford,bc,V2T3N9,,,,,No,,49.0475442,-122.3144389
684,684,maginnis avenue,maginnis avenue n,North Vancouver,bc,V7K2L6,,,,,No,,49.3426871,-123.034142
685,685,magnolia gardens,glover rd,Langley,bc,V3A9K3,,,,,No,,49.1082447,-122.6494693
686,686,magnolia house,e 17 st,North Vancouver,bc,V7L2W8,,,,,No,,49.3242484,-123.0538386
687,687,main street home,main street,Oliver,bc,V0H1T0,,,,,No,,49.173073,-119.5552406
688,688,mainwaring,mainwaring rd,North Saanich,bc,V8L1J7,,,,,No,,48.6249709,-123.4154788
689,689,malaspina residence,cedar cres,Courtenay,bc,V9N3B6,,,,,No,,49.6786877,-124.9927014
690,690,manning house,manning ave,Port Coquitlam,bc,V3B1K5,,,,,No,,49.2680766,-122.7578008
691,691,manoah manor,54a ave,Langley,bc,V3A3W6,,,,,No,,49.101831,-122.6608587
692,692,manuel house,232 st,Langley,bc,V2Z1K7,,,,,No,,49.032664,-122.58322
693,693,maple ridge house,232a st,Maple Ridge,bc,V2X0R2,,,,,No,,49.2245369,-122.5783552
694,694,maple ridge seniors village,119 ave,Maple Ridge,bc,V2X2Y7,,,,,No,,49.2193789,-122.6084592
695,695,maple ridge treatment centre,callaghan ave,Maple Ridge,bc,V2X2E2,,,,,No,,49.2137785,-122.6051618
696,696,maple street residence,maple st,Alberni-Clayoquot E,bc,V9Y8H4,,,,,No,,49.2711362,-124.8084067
697,697,maplewood house,jackson st,Abbotsford,bc,V2S2Z8,,,,,No,,49.0366072,-122.3091484
698,698,maplewood seniors care society — maplewood house,,Abbotsford,bc,V2S2Z8,,,,,No,,NA,NA
699,699,maplewood seniors care society — msa manor,,Abbotsford,bc,V2T3N9,,,,,No,,NA,NA
700,700,marchmont house,marchmont rd,Duncan,bc,V9L2L9,,,,,No,,48.7770977,-123.6935153
701,701,marchmont place,ryall rd,North Cowichan,bc,V9L2H7,,,,,No,,48.793073,-123.72443
702,702,marin park,marin park dr,Central Saanich,bc,V8M1E8,,,,,No,,48.5714564,-123.4513407
703,703,mariposa,mariposa heights,Saanich,bc,V8Z6P5,,,,,No,,48.478199,-123.41418
704,704,mariposa court,mariposa court,Kelowna,bc,V1X2S9,,,,,No,,49.8590963,-119.4391121
705,705,mariposa gardens,97 st,Osoyoos,bc,V0H1V5,,,,,No,,49.034727,-119.4770583
706,706,marjorie willoughby snowden memorial hospice home,whiteshield crescent s,Kamloops,bc,V2E2S9,,,,,No,,50.6588194,-120.3374527
707,707,mary basil house,industrial rd,Cranbrook,bc,V1C6H3,,,,,No,,49.5249786,-115.7686075
708,708,maryland house,maryland dr,Sidney,bc,V8L2R6,,,,,No,,48.6401829,-123.4063757
709,709,maxey road home,maxey rd,Nanaimo C,bc,V9S5V5,,,,,No,,49.185127,-124.00326
710,710,may's place,powell st,Vancouver,bc,V6A1G5,,,,,No,,49.28324,-123.097
711,711,mayfair (the),marshall rd,Abbotsford,bc,V2S1K8,,,,,No,,49.039494,-122.2976893
712,712,mcarthur home,mcarthur drive,Kamloops,bc,V2B8L9,,,,,No,,50.7625069,-120.3482057
713,713,mcbride place,mcbride street,Kamloops,bc,V2B5S3,,,,,No,,50.7029457,-120.4107315
714,714,mccauley lodge,lyall st,Esquimalt,bc,V9A5G1,,,,,No,,48.426921,-123.4064
715,715,mcculloch residence,mcculloch rd,Kelowna,bc,V1W4G1,,,,,No,,49.8396118,-119.3486466
716,716,mckenzie home,mckenzie st,Victoria,bc,V8V2W2,,,,,No,,48.4151589,-123.3554095
717,717,mckinney place,,Oliver,bc,V0H1T0,,,,,No,,NA,NA
718,718,mcqueen house,muir rd,Courtenay,bc,V9N6A2,,,,,No,,49.7107401,-124.9852203
719,719,meadowbrook,meadowbrook pl,Maple Ridge,bc,V4R2H6,,,,,No,,49.2279307,-122.635215
720,720,medusa street residence,medusa street,Sechelt,bc,V0N3A3,,,,,No,,49.4749989,-123.7650971
721,721,melody house,macdonald st,Vancouver,bc,V6K3X8,,,,,No,,49.270557,-123.1681564
722,722,menno extended care hospital,marshall rd,Abbotsford,bc,V2S1K1,,,,,No,,49.0384349,-122.3117414
723,723,menno place - menno home,brundige ave,Abbotsford,bc,V2S1N2,,,,,No,,49.03968,-122.311293
724,724,mennonite benevolent society — menno home,,Abbotsford,bc,V2S1N2,,,,,No,,NA,NA
725,725,mennonite benevolent society — menno hospital,,Abbotsford,bc,V2S1K1,,,,,No,,NA,NA
726,726,mentmore,mentmore st,Coquitlam,bc,V3J4P5,,,,,No,,49.2503872,-122.8702195
727,727,mercy canada,16 ave,Surrey,bc,V3Z9V2,,,,,No,,49.032142,-122.684235
728,728,middleton house,middleton dr,Coldstream,bc,V1T2K6,,,,,No,,50.236328,-119.237596
729,729,milford,milford rd,Campbell River,bc,V9W5H3,,,,,No,,49.9676849,-125.235307
730,730,milford home,milford dr,Richmond,bc,V7A4J7,,,,,No,,49.139108,-123.1151772
731,731,mill lake residence,mill lake rd,Abbotsford,bc,V2S2A3,,,,,No,,49.0481178,-122.3077854
732,732,mill site lodge and fischer place,,,bc,V0K2E0,,,,,No,,NA,NA
733,733,millers way,15 ave,Burnaby,bc,V3N1W5,,,,,No,,49.220594,-122.935316
734,734,millgrove home,millgrove st,Saanich,bc,V9A1X5,,,,,No,,48.448569,-123.3931465
735,735,mimi's house,earlston ave,Saanich,bc,V8P2Z6,,,,,No,,48.46396,-123.33049
736,736,mina care home,mina ave,Saanich,bc,V8Z6P8,,,,,No,,48.467004,-123.41149
737,737,minoru residence,gollner ave,Richmond,bc,V6Y1Y4,,,,,No,,49.16897,-123.15
738,738,minto house,,Nakusp,bc,V0G1R0,,,,,No,,NA,NA
739,739,mission creek landing ltd.,hall rd,Kelowna,bc,V1W2R5,,,,,No,,49.8715375,-119.4282439
740,740,monashee mews,norris ave,Lumby,bc,V0E2G0,,,,,No,,50.2498936,-118.9617267
741,741,montgomery house,montgomery st,Coquitlam,bc,V3K5E7,,,,,No,,49.2368532,-122.8392463
742,742,moog and friends hospice house,government st,Penticton,bc,V2A8J7,,,,,No,,49.481517,-119.575713
743,743,morgan place,156a st,Surrey,bc,V3Z9T1,,,,,No,,49.062332,-122.790069
744,744,mount ida mews,5 ave se,Salmon Arm,bc,V1E4H4,,,,,No,,50.696003,-119.28418
745,745,mount nelson place,6 avenue,Invermere,bc,V0A1K0,,,,,No,,50.507667,-116.0282627
746,746,mount seymour parkway house,mt seymour pkwy,North Vancouver,bc,V7H1G4,,,,,No,,49.3153534,-122.9773545
747,747,mount st. joseph hospital - extended care unit,prince edward st,Vancouver,bc,V5T3N4,,,,,No,,49.25788,-123.095
748,748,mount st. mary hospital,,Victoria,bc,V8V5A9,,,,,No,,NA,NA
749,749,mountain lake seniors community ltd.,11 street,Nelson,bc,V1L7A6,,,,,No,,49.508215,-117.265992
750,750,mountain view,middleton way,Coldstream,bc,V1B3Z7,,,,,No,,50.2325339,-119.2424448
751,751,mountain view home,boundary rd,Abbotsford,bc,V3G2N4,,,,,No,,49.0955257,-122.0814539
752,752,mountain view lodge,murray street,Lillooet,bc,V0K1V0,,,,,No,,50.6892622,-121.9389613
753,753,mountain view lodge complex & long term care unit,lahakas blvd,Kitimat,bc,V8C2S3,,,,,No,,54.050267,-128.65618
754,754,mountain view manor,,Delta,bc,V4K3V6,,,,,No,,NA,NA
755,755,mountainview group home,jingle pot rd,Nanaimo,bc,V9T5P7,,,,,No,,49.206446,-124.02689
756,756,mt. cartier court,newlands rd,Revelstoke,bc,V0E2S0,,,,,No,,50.977361,-118.191795
757,757,mulberry place,39 st,Vernon,bc,V1T6J3,,,,,No,,50.2628808,-119.2869228
758,758,mundy street residence,mundy st,Coquitlam,bc,V3K5M4,,,,,No,,49.2400763,-122.8345635
759,759,murray house (p.d.s.c.l.),murray dr,Penticton,bc,V2A7E4,,,,,No,,49.4684905,-119.5904134
760,760,murrayville manor,46 ave,Langley,bc,V3A3J4,,,,,No,,49.085552,-122.624304
761,761,muscroft house,francis road,Richmond,bc,V7C1J8,,,,,No,,49.148604,-123.1746239
762,762,nanaimo seniors village,uplands dr,Nanaimo,bc,V9V1T8,,,,,No,,49.236311,-124.03886
763,763,nancy greene way,nancy greene way,North Vancouver,bc,V7R4W4,,,,,No,,49.3687958,-123.100531
764,764,nazirah house,imperial st,Burnaby,bc,V5J1B6,,,,,No,,49.2215495,-123.0007978
765,765,nechako center - adult,alward st,Prince George,bc,V2M7B1,,,,,No,,53.9110183,-122.7663809
766,766,nelson avenue,nelson ave,Burnaby,bc,V5J4B9,,,,,No,,49.2192139,-122.9945662
767,767,nelson avenue residence,nelson ave,Nelson,bc,V1L2N6,,,,,No,,49.5042319,-117.2789603
768,768,nelson jubilee manor,beasley street w,Nelson,bc,V1L6G9,,,,,No,,49.4795674,-117.2989961
769,769,nelson residence,nelson avenue,Powell River,bc,V8A4C8,,,,,No,,49.8660534,-124.5253194
770,770,neville house,neville st,Burnaby,bc,V5J2J1,,,,,No,,49.2141609,-122.9810592
771,771,new britton house,britton st,Burnaby,bc,V3N3A5,,,,,No,,49.2168933,-122.9478861
772,772,new greenwood lodge,96 ave,Surrey,bc,V3V1Y5,,,,,No,,49.177352,-122.856054
773,773,new vista care home i,rosewood st,Burnaby,bc,V5E3Z3,,,,,No,,49.224288,-122.945653
774,774,newlands residence,51b ave,Langley,bc,V3A5W3,,,,,No,,49.0965714,-122.6436136
775,775,newmarket drive,newmarket dr,North Vancouver,bc,V7R2T7,,,,,No,,49.3365841,-123.1026853
776,776,newport house,3 ave,Squamish,bc,V8B0A7,,,,,No,,49.6982341,-123.156384
777,777,ng nair place,47 ave,Langley,bc,V2Z2S3,,,,,No,,49.085938,-122.575843
778,778,nicola lodge,hawkins st,Port Coquitlam,bc,V3B0M2,,,,,No,,49.255787,-122.737523
779,779,nigel house,nigel ave,Saanich,bc,V8X4E5,,,,,No,,48.4580708,-123.3729505
780,780,nikola road group home,nikola rd,Campbell River,bc,V9W6H9,,,,,No,,50.01196,-125.28051
781,781,ninety fifth avenue house,95 ave,Surrey,bc,V3R9C5,,,,,No,,49.175215,-122.798434
782,782,ninth avenue residence,ninth ave,Port Alberni,bc,V9Y2M6,,,,,No,,49.230356,-124.799
783,783,no. 5 road group home,no 5 road,Richmond,bc,V7A4E6,,,,,No,,49.1340512,-123.0926533
784,784,nootka street residence,nootka street,Powell River,bc,V8A5E5,,,,,No,,49.8209862,-124.5182516
785,785,noric house,mission rd,Vernon,bc,V1T9C3,,,,,No,,50.251193,-119.282587
786,786,normandy house,normandy rd,Saanich,bc,V8Z3J3,,,,,No,,48.500241,-123.39167
787,787,normanna rest home ii,4 st,Burnaby,bc,V3N5B6,,,,,No,,49.2221124,-122.9276938
788,788,north okanagan hospice house,27 ave,Vernon,bc,V1T1S4,,,,,No,,50.261721,-119.281794
789,789,north shore hospice,14 st e,North Vancouver,bc,V7L2N6,,,,,No,,49.32073,-123.065
790,790,northcrest care centre ltd.,120 st,Delta,bc,V4E2A7,,,,,No,,49.126442,-122.8911054
791,791,norwood house,norwood ave,North Vancouver,bc,V7N3P7,,,,,No,,49.3429472,-123.0767595
792,792,oak bay lodge,cadboro bay rd,Oak Bay,bc,V8R5H3,,,,,No,,48.432936,-123.3138
793,793,oakland,sperling ave,Burnaby,bc,V5E2T9,,,,,No,,49.2283395,-122.9643356
794,794,oceanside place,brickyard rd,Nanaimo,bc,V9V1M6,,,,,No,,49.2356879,-124.0264813
795,795,one hundred & forty three a street home,143a st,Surrey,bc,V3W0K4,,,,,No,,49.160448,-122.8245
796,796,one hundred and fifty eight a street,158a st,Surrey,bc,V4N3J2,,,,,No,,49.1953556,-122.7829494
797,797,one hundred and fifty four street group home,154 st,Surrey,bc,V4A4R9,,,,,No,,49.032257,-122.795417
798,798,one hundred and thirty first street home,131 st,Surrey,bc,V3T3P4,,,,,No,,49.178018,-122.859968
799,799,onsite detox and transitional housing,e hastings st,Vancouver,bc,V6A1N5,,,,,No,,49.2816658,-123.1012105
800,800,onyx house,pearl st,Victoria,bc,V8R2Z4,,,,,No,,48.441832,-123.33275
801,801,orchard haven,3 st,Keremeos,bc,V0X1N0,,,,,No,,49.204679,-119.833278
802,802,orchard heights,chaffey ave,Burnaby,bc,V5H2S2,,,,,No,,49.2343627,-123.0070684
803,803,orchard manor at hawthorn park,casorso rd,Kelowna,bc,V1Y3J5,,,,,No,,49.8602539,-119.4853353
804,804,orchard recovery center,grafton rd,Bowen Island,bc,V0N1G2,,,,,No,,49.372131,-123.361
805,805,orchard view group home,30 st ne,Salmon Arm,bc,V1E3L1,,,,,No,,50.723292,-119.250892
806,806,orcrest group home,orcrest dr,Kamloops,bc,V2B6T2,,,,,No,,50.7750076,-120.3438216
807,807,ord road group home,ord road,Kamloops,bc,V2B8B6,,,,,No,,50.715316,-120.46172
808,808,origin at longwood (astoria suites),oliver rd,Nanaimo,bc,V9T6T1,,,,,No,,49.22078,-124.03124
809,809,orillia house,orillia st,Saanich,bc,V9A1Y6,,,,,No,,48.4482137,-123.3959333
810,810,oriole house,holt st,Kamloops,bc,V2B5H2,,,,,No,,50.7091406,-120.3889523
811,811,oriole lodge,oriole cres,Abbotsford,bc,V2T4C7,,,,,No,,49.0572496,-122.3230039
812,812,orion house,42 ave,Langley,bc,V3A3A6,,,,,No,,49.0785912,-122.6586376
813,813,ospika residence,ospika blvd s,Prince George,bc,V2N2L8,,,,,No,,53.893633,-122.78843
814,814,osprey home,osprey dr,Abbotsford,bc,V2T5J4,,,,,No,,49.057665,-122.3712483
815,815,our house,hoskins road,North Vancouver,bc,V7J3A3,,,,,No,,49.3323066,-123.0257809
816,816,our place,e 33 ave,Vancouver,bc,V5V2Z7,,,,,No,,49.2407212,-123.0993326
817,817,overlander extended care hospital,,Kamloops,bc,V2B7Z9,,,,,No,,NA,NA
818,818,oyster harbour seniors community,fourth ave,Ladysmith,bc,V9G1A6,,,,,No,,48.9966463,-123.8287358
819,819,ozanam house,richter st,Kelowna,bc,V1Y2R3,,,,,No,,49.8667968,-119.4877827
820,820,pacifica house,collins dr,Chilliwack,bc,V2R2G2,,,,,No,,49.1262975,-121.9500919
821,821,pacifica treatment centre,e 11 ave,Vancouver,bc,V5N1Y9,,,,,No,,49.2607112,-123.0684104
822,822,paddock home,paddock pl,View Royal,bc,V9B5G1,,,,,No,,48.4613659,-123.4394017
823,823,padwick house,jones avenue n,North Vancouver,bc,V7M2W5,,,,,No,,49.3267725,-123.0811369
824,824,paisley house,paisley rd,West Vancouver,bc,V7R1C7,,,,,No,,49.336714,-123.198295
825,825,panama house,carey rd,Saanich,bc,V8Z4G8,,,,,No,,48.477019,-123.39917
826,826,park drive home,park drive,Oliver,bc,V0H1T4,,,,,No,,49.1872754,-119.5418863
827,827,park place seniors living inc. — agassiz seniors community,,,bc,V0M1A3,,,,,No,,NA,NA
828,828,park place seniors living inc. — cartier house,,Coquitlam,bc,V3K2C6,,,,,No,,NA,NA
829,829,park place seniors living inc. — cerwydden care,,Duncan,bc,V9L4B8,,,,,No,,NA,NA
830,830,park place seniors living inc. — discovery harbour care centre,,Campbell River,bc,V9W4H4,,,,,No,,NA,NA
831,831,park place seniors living inc. — fort langley seniors village,,,bc,V1M2R4,,,,,No,,NA,NA
832,832,park place seniors living inc. — glenwood seniors community,,,bc,V0M1A2,,,,,No,,NA,NA
833,833,park place seniors living inc. — hilton villa care centre,,Surrey,bc,V3R5J3,,,,,No,,NA,NA
834,834,park place seniors living inc. — mountain lake seniors community,,Nelson,bc,V1L7A6,,,,,No,,NA,NA
835,835,park place seniors living inc. — oyster harbour care centre,,Ladysmith,bc,V9G1A6,,,,,No,,NA,NA
836,836,park place seniors living inc. — piccadilly care centre,,Salmon Arm,bc,V1E1T2,,,,,No,,NA,NA
837,837,park place seniors living inc. — pine grove care centre,,Kamloops,bc,V2B2N8,,,,,No,,NA,NA
838,838,park place seniors living inc. — spring valley care centre,,Kelowna,bc,V1X5X6,,,,,No,,NA,NA
839,839,park place seniors living inc. — sunridge place,,Duncan,bc,V9L3P1,,,,,No,,NA,NA
840,840,park place seniors living inc. — wexford creek,,Nanaimo,bc,V9R0A8,,,,,No,,NA,NA
841,841,parklandview,158 st,Surrey,bc,V4N2Y7,,,,,No,,49.1635267,-122.7846172
842,842,parkside house,feltham rd,Saanich,bc,V8N2A3,,,,,No,,48.4762964,-123.3286197
843,843,parkside intermediate care home,ospika blvd,Prince George,bc,V2M6W5,,,,,No,,53.917385,-122.7952
844,844,parktree house,parktree cres,Surrey,bc,V3X1Z9,,,,,No,,49.1161555,-122.8849992
845,845,parkview place,3 avenue,Enderby,bc,V0E1V0,,,,,No,,50.5466217,-119.1407493
846,846,parkview place enderby,,Enderby,bc,V0E1V0,,,,,No,,NA,NA
